2600126	23677119	0
16502638	23677117	0
6814855	8612647	2
18061545	23677132	0
322658	16466519	3
11548511	13902980	2
28334	124388	1
6390781	23677158	0
7667	19993993	3
9484880	23677111	0
9871401	21022202	3
1966263	7760800	2
13121131	13396233	1
8385785	16209101	2
3768629	12614305	2
3790245	17420328	3
14711051	18845281	3
7720758	23677114	0
22071688	23677119	0
19963410	23677112	0
814473	7143272	3
228925	370982	1
196392	21382198	3
11253804	23677161	0
45591	128736	1
2603514	21090886	3
211684	278438	1
19759580	21907869	3
1366219	3062180	2
3627443	10264652	3
20037616	21089172	3
801886	820621	1
21280702	23677116	0
4579115	9830264	3
238319	454856	1
2476569	4232438	3
1966262	22246375	2
12101435	15416858	3
12369358	23677115	0
546906	694024	1
59199	157745	1
14480540	23677115	0
2285646	14702119	3
23236090	23677115	0
975289	8931241	2
15115748	22410173	3
5595557	23677116	0
11799025	12764800	3
2746	165907	1
4938100	21827619	2
948486	7132186	2
106097	5148866	3
12606395	18773058	2
411631	10287986	2
454472	920875	1
831649	9693857	2
2906614	23677116	0
15314124	23677119	0
165906	292889	1
3761418	23677114	0
12172484	21488869	2
61716	79780	1
14502142	21177597	2
462102	23677114	0
8778962	16351775	2
97595	154176	2
54677	492976	1
15329790	23677119	0
20639773	23677144	0
13902980	18269745	2
2469707	11562180	3
3061453	10937085	3
23248053	23677122	0
11188605	23677111	0
12820117	14020152	3
174087	681079	1
53722	541801	1
661	888827	1
7682647	14502142	3
1189509	16532304	3
1966262	9693857	2
3608108	16076390	2
6556152	14473711	3
12614306	13028546	2
20461004	23677116	0
6343551	23677116	0
54700	336028	2
812803	942693	1
11339573	19950886	3
2461169	21488868	2
8625347	8778961	2
2533570	15972030	2
638963	8966080	3
948486	6814855	2
418257	427727	1
7564559	7564560	2
9415194	9792904	2
3696046	23677161	0
557732	3691986	3
20082006	21247844	2
12483251	12646326	2
2970674	4441118	1
23119749	23677118	0
11319479	12172485	2
13435154	23205763	3
6778337	17729554	3
4518934	12172484	2
18773058	19934218	2
227072	745911	1
4471000	11319480	2
6264221	23677118	0
2533570	15972030	2
19325342	23677114	0
420619	431827	1
18269744	19142737	2
19946175	23677135	0
8778962	16466519	2
13899807	23677160	0
259442	403115	1
1649726	15070342	1
11163692	20423573	3
174087	314561	1
157778	241851	1
3233085	23677118	0
755203	908793	1
23099303	23677114	0
8778961	19142737	2
359836	520193	1
18402025	23677117	0
18731109	21488869	2
10731	298516	1
16851956	18488106	3
775729	18613811	3
9807089	21329651	3
1225112	23677130	0
8420001	23677119	0
97593	216275	2
93125	142273	1
2539368	2539369	2
10840001	14787145	2
831650	21488868	2
171177	254932	1
6887182	23247093	3
10287986	19142736	1
4938100	9792904	2
5261896	18170212	3
367518	434724	1
16351776	16388707	2
16762461	23677128	0
4798331	4798332	2
345908	775735	1
4465117	23677119	0
16625935	23677114	0
14502142	18741084	2
2532321	8612648	2
19709244	23677115	0
4004384	23677118	0
1958820	16295313	3
18619684	23677113	0
16723070	23677143	0
9415194	22262998	2
172460	338138	1
5956303	23677112	0
6420655	11358360	3
22224954	23677113	0
19549489	20019847	2
7990222	10432256	3
1716760	23677119	0
22766065	23677119	0
4471001	4518933	2
4471000	4471001	2
8176575	23677113	0
28135	177743	1
15571541	16388708	2
22052886	23677114	0
13783899	16388707	2
6838369	23677114	0
19180753	23677111	0
11069398	23677113	0
13120648	21585794	3
21361566	23677119	0
2461168	16466520	2
411631	12614306	1
79355	755203	1
808361	839266	1
7011146	23677118	0
1966262	2711645	2
9638529	23677117	0
6442346	14717089	2
9288820	9582031	3
534739	813913	1
184741	9347451	3
13902981	18269744	2
9547223	23677112	0
681078	741288	1
14838049	23677116	0
18623182	18623183	2
14129929	19685311	2
6033125	16882120	3
177743	911774	1
4223265	4224228	2
6319887	20654105	1
18348106	23591287	3
6061402	16224018	2
357576	473026	1
298517	631362	1
367770	6814855	2
523584	23677118	0
2273813	6096495	0
320544	23677119	0
9693857	17456565	2
250595	21870537	2
132551	932225	2
1458628	19584878	2
15460365	18804133	3
531798	1132252	3
7847812	10379908	3
8612648	8778961	2
11727851	23677114	0
14353890	23677112	0
193052	279854	1
43720	53056	1
16044570	23677114	0
831650	948486	2
20644548	23677115	0
3864286	23677114	0
7223	112889	3
10450761	23677116	0
4518933	12172485	2
3768628	13902981	2
2425117	8157622	3
4623013	16388707	2
94771	414753	1
11066056	20310134	1
5562615	23677119	0
631361	881838	1
8754809	18875887	3
680174	727183	1
1799460	11339042	3
2532321	10287987	2
4937926	6037295	3
8793825	8793826	2
19147297	19147300	2
717311	23677115	0
362411	831471	1
6273111	17337889	3
16098010	20082006	2
1126225	8296360	3
11319480	15571542	1
12044510	14600924	3
8612648	8625346	2
11438160	23677111	0
14456151	23677111	0
823074	892621	1
10893111	20741536	3
303331	662799	1
14353128	23677113	0
35598	324781	1
20942635	23677114	0
13948128	23677115	0
7792947	23677115	0
154178	216276	2
1222101	23677116	0
7407008	18865693	3
17468722	18712047	2
454280	512226	1
419934	3463204	3
13028546	16388708	2
2461169	7760800	2
1787391	16005066	3
12118610	21013174	3
9913849	23677119	0
18269744	21488869	2
364438	861011	1
136068	881839	1
330896	659316	1
2575374	20082006	2
468947	506366	1
20029037	23677116	0
11548511	16224017	2
881838	928483	1
1176194	3538574	2
46158	18101018	3
433062	820872	1
1896089	4716110	2
19946175	23677137	0
2619865	23677112	0
14783945	14878607	3
4518933	19142737	2
7237429	23677112	0
53722	913383	1
250595	367771	2
4518933	14183084	2
11945663	23677115	0
804637	7760801	3
8069594	17348565	3
12849785	12849786	2
3768629	22246374	2
16754135	23677114	0
1789234	6824301	3
4194849	8318806	3
21858793	23677159	0
9261777	18465677	3
576772	854475	1
367771	8625346	2
2506360	23677137	0
189963	7237618	3
6644160	23574721	3
9594116	11865906	3
2461168	8778962	2
19142737	21870536	2
238833	341872	1
206479	258139	1
6161477	23677118	0
662161	1934652	1
111977	207270	1
3980938	23677116	0
1055938	1881413	3
11993046	21288637	3
265214	827646	1
193052	278438	1
8612647	14183084	2
3597316	22271237	2
1458629	9693856	2
11548510	18865693	3
606657	23677159	0
59199	741288	1
8625347	12678588	2
531798	567090	2
10118198	12234839	3
5066508	21493548	3
351290	361551	1
16744397	22423727	3
8625347	16466519	2
4223265	21827619	2
4518934	8778961	2
13902980	22246375	2
853456	858381	1
775729	859157	1
17165706	23677115	0
1477578	18845281	3
12437176	23677116	0
1111286	18539085	3
948486	12614306	2
11216082	23677118	0
552002	10840001	3
11548511	21488868	2
10287987	22246374	2
6244937	21488868	2
13715201	23677114	0
3219018	23677116	0
18748516	20372195	2
227071	714205	1
13579624	14983758	3
2711644	13902981	2
346058	636262	1
9449567	23677115	0
7760	670344	1
13852596	18782385	3
2575374	21247844	2
3514286	16164368	1
563743	670344	1
147992	279854	1
11259738	21520698	3
714206	801169	1
14787144	14787145	2
187827	357575	1
308643	543096	1
6031248	11993046	1
16076390	19934218	2
481800	23677116	0
13325917	23484507	3
21850569	23677118	0
19993993	22628847	3
367770	8625347	2
12269913	23677112	0
4518933	16388708	2
13783899	18269744	2
9693856	9693857	2
11768089	23677115	0
1142776	22221629	3
597134	653541	1
84478	89955	1
308643	441377	1
411630	831650	2
14249683	23677117	0
616260	13665830	3
2711645	14183084	1
53721	775734	1
11548511	19912847	2
9693856	16351776	2
932224	932225	2
718536	821502	1
6121196	8939074	3
128026	646740	1
20843452	23677118	0
6244937	21870536	2
17097008	23677118	0
9475141	23677114	0
157778	351290	1
7289717	19971357	1
22261383	23414977	3
5641758	23677115	0
10667300	23677159	0
21394338	23677147	0
13653	437637	1
10271561	23390255	3
9782243	16063533	3
7205639	23677113	0
6980854	23596949	2
15854363	22207779	2
10558095	23677113	0
6270867	9516458	3
16224017	21870537	2
640608	928483	1
968361	968372	2
23216306	23677111	0
3286240	21827619	2
299793	496405	1
17277073	23677115	0
19584878	19912847	2
8001867	11952735	3
6805931	21575638	3
10963991	13983500	3
282431	615902	1
442381	592607	1
6096495	18929399	0
3689392	14918000	3
3616950	15529394	3
4161897	23677114	0
2746909	11453370	2
13028546	19584878	2
1760353	4593011	3
16466519	22993368	2
932224	932225	2
10107072	23677118	0
311925	427727	3
6233042	20805582	3
9470480	23677119	0
520192	801886	1
20995534	23677112	0
411630	19584877	1
14819979	23677220	3
157745	224086	1
131811	17467385	3
187827	947100	1
15515642	17728719	3
6031248	9325670	2
3108904	3538574	2
116119	357576	1
20658193	23677117	0
557734	12838274	3
9959332	23677116	0
116038	668660	1
22382481	22717352	3
2664346	5245204	3
17074606	23677150	0
119263	9746855	3
10571601	23677117	0
46785	114737	1
19240485	22608103	3
19199918	23677116	0
3024983	20749219	3
162828	299389	1
7512156	7726775	3
6874876	10079208	3
272355	601526	1
314560	694023	1
3338772	14271657	3
16224017	16351776	2
1225105	23677123	0
6368468	10348730	3
11400171	23677158	0
16388707	22246375	2
9088422	21870537	2
411595	691010	1
4623013	13902980	2
11865906	18254797	3
174086	916273	1
7289944	19250315	3
187827	351289	1
18072364	23677117	0
1850561	10062086	3
15571541	22993368	2
12319517	23677117	0
11871512	23677118	0
11261168	22312282	3
367771	7760800	2
6095507	7948308	3
1424647	16324741	2
4518934	21870537	1
2711644	4518934	2
19766394	23677116	0
2770043	3324448	3
9693856	16224018	2
12614306	15571542	1
8625347	14183083	2
88047	934048	1
16224018	19584877	2
11722872	23677117	0
4866930	23677116	0
604003	23677143	0
19142736	19912848	2
242005	473026	1
427727	22538273	3
12705502	23677116	0
411047	2700547	3
165907	359836	1
11403723	12728035	3
10519262	23677118	0
597134	614390	1
1177246	23677114	0
411631	11319479	2
7678253	12229175	3
18731110	23147989	3
4623013	9088422	2
202150	820538	1
447509	901348	1
97592	97595	2
9568958	23465746	2
20463371	23677115	0
20409792	22162035	3
7760800	8625347	2
379079	935194	1
21664406	22181956	3
451276	494962	1
473797	756962	1
6845310	23677116	0
831649	21488869	2
9120775	16240956	3
9394268	17141214	3
10732	160205	1
2141186	23677185	0
93208	949221	1
55217	429554	1
2883828	21161448	3
10193598	19395766	2
99525	117156	3
7499186	13336051	3
831649	9088423	2
22880847	23532405	3
8625346	18731110	2
7776792	17585729	3
81287	253661	1
2711645	22246374	2
2393314	23677161	0
2533570	15972030	2
2532321	8612648	2
8953128	23677117	0
539195	22619332	3
14736188	15964688	3
11548511	14183083	2
10207809	16277943	3
428050	469341	1
2907686	6096495	0
4223265	6168445	2
1831676	21881704	3
454280	518705	1
8164312	23677117	0
367770	1421557	1
12048548	22536033	3
4716110	14598566	2
14183084	19584877	2
2401	334117	1
100791	1102936	3
469060	935194	1
5404081	17946906	3
317180	23677118	0
6847452	18397102	3
9582951	23677116	0
189497	299622	1
22877284	23677159	0
22015030	23677116	0
1863214	18665067	3
21260681	23677160	0
8793826	22993367	2
9693857	18623182	2
27126	290430	1
259442	820621	1
2701069	23677113	0
756962	812803	1
4391333	4474934	3
44823	112491	1
93208	16378239	3
7505934	13012591	3
4193496	7019245	1
5610546	11513043	3
4623012	14317426	2
53056	241807	1
81287	859157	1
10515565	23677118	0
83060	415080	1
174086	353067	1
383565	881839	1
948486	14317426	2
6788258	15972030	2
4168534	19984810	3
4223265	21636561	2
9088422	11319480	2
2532321	10271560	3
4603464	23677115	0
413562	606859	1
661980	821503	1
4164833	5036265	3
73252	355541	1
469061	640609	1
6988216	23611770	3
59199	174086	1
17709345	23677111	0
23205	4453922	3
123800	206078	1
2746	12935	1
12232011	20544327	2
22788900	22967208	3
12690386	23677115	0
8364089	23677111	0
8915745	23677115	0
11548510	16388708	2
2532321	7760801	2
93208	330216	1
441377	11651293	3
17875527	23677119	0
202242	739814	1
20924118	22264586	3
2532321	12172484	1
411630	22246374	1
6820479	23677117	0
5248053	23677111	0
6244937	23531658	3
19499595	23677112	0
2232619	7682647	3
9088422	16351776	2
12172485	18269745	1
15115902	15162110	1
128736	910479	1
1013444	23677114	0
2402	928484	1
250596	1458628	2
17136338	17930256	3
411595	14414546	3
46804	158889	2
61823	110285	3
16387024	23677158	0
5039920	23677114	0
644662	893803	1
6061402	6244937	2
14493110	18300607	3
113860	327933	1
546905	631361	1
411630	21870537	2
555513	22501706	3
7159949	23677150	0
6096495	9260917	0
55217	431770	1
19954473	23677140	0
136068	235426	1
4623012	17456566	2
314443	446510	1
98368	13028547	3
831649	19142737	2
9568958	15972030	2
1421558	18731109	2
282431	5854498	3
78966	908793	1
10385815	14974844	3
245665	3814208	1
10785896	14091098	3
4889303	19319640	3
162828	454281	1
651166	23677119	0
10878119	12524506	3
569269	649639	1
12123110	23677118	0
922716	16830224	3
46158	303331	1
1458629	7132185	2
18623183	22993367	2
6881493	10947776	1
506382	813588	1
6190161	17366812	3
8778961	16224018	2
68956	136564	1
2456786	23677114	0
2530139	6190355	3
2418918	2825450	2
831650	3768628	2
2994948	15299682	3
4200050	23677117	0
3286240	14785308	2
15429893	23677112	0
7044674	8708052	3
10368839	11627705	2
849891	14637202	3
1401412	23677118	0
97592	154178	2
169904	313605	1
8272803	19544698	3
638963	19288024	3
296922	681079	1
241850	563743	1
18196412	23677114	0
334118	694024	1
810884	850680	1
53722	936424	1
12259601	23677118	0
7132185	11319480	2
2090333	18340402	3
128735	311165	1
8664460	13596891	3
238319	469060	1
8612647	18623183	2
1760350	1760351	2
4471001	13028546	2
9088423	15571541	2
1592680	23677114	0
136576	341245	1
13628649	23677116	0
536114	587124	1
6061402	16351776	2
111977	714205	1
104050	186600	1
6795580	11997195	1
213301	950938	1
8706573	13211406	3
281236	646739	1
681079	789019	1
6096495	12085603	0
11986970	18539085	3
6168445	12606395	2
9581835	21754657	3
65492	518705	1
250596	13902981	1
6814855	19142736	2
8988251	9705209	3
4623012	19912848	2
831650	4623012	2
789253	14230405	3
1189509	2031877	3
11993046	19360483	3
3493991	5102752	1
367770	411631	2
6096495	7217187	0
6282214	10824317	3
157778	370547	1
181591	861011	1
19875962	20955454	3
28135	160205	1
8273323	16454974	3
12798072	13414771	3
5090669	18956017	3
468954	651340	1
8021251	23677119	0
359836	820539	1
7304472	23677114	0
11731587	13352120	2
8612648	8793825	2
1974719	1974720	2
753499	23677114	0
2972950	7460370	3
2631665	18367630	1
4261238	23677112	0
8612648	17456565	2
1421558	19912847	2
661	812803	1
2319803	8285430	3
18040148	23677119	0
831649	1458629	2
20934375	23677117	0
4178324	23677117	0
2571845	21454371	3
353067	682345	1
17520860	23677114	0
63886	429554	1
414463	896372	1
536114	2994948	3
15129124	23677112	0
314560	891389	1
299389	473026	1
2490462	15972030	2
15294547	23677117	0
1966262	22993368	2
10076537	23677118	0
146579	941896	1
5910211	14996759	3
202151	695351	1
16209101	17808515	2
14188181	16995204	3
6020298	14787150	2
5490337	19716740	2
16851956	20514960	3
11088627	17197906	3
1252330	23677118	0
3087100	3517430	2
15689625	23677117	0
414463	15999201	3
4602568	6865572	3
948486	7132186	2
4518934	15571541	2
555513	13026685	3
13498122	14975464	3
9792904	14785308	2
411631	4471001	1
6907994	10228411	3
10287986	13902981	2
12101435	12448713	3
159804	437883	1
7019244	10695599	1
2647004	23677115	0
4471000	9088423	2
245665	936424	1
280232	281031	1
359836	891390	1
21039957	23677143	0
89152	323783	1
9829090	23677116	0
1538112	23677116	0
17210037	23677134	0
12614305	16388708	2
291039	341244	1
11727626	23677114	0
312515	389195	1
366700	1990444	2
17116505	23677115	0
839385	850680	1
746929	21234511	3
9329078	23677160	0
250596	16224017	2
177743	843064	1
73252	298973	1
9482323	23677116	0
7132186	12914531	3
157746	428050	1
2544868	20861925	3
120777	357575	1
16378239	23267978	3
8418689	23677114	0
413620	771802	1
210006	737699	1
778	30466	1
164143	172116	1
7906813	23677118	0
12935	286789	1
4518934	13783898	2
128735	741288	1
230246	518706	1
3352340	17644206	3
1544996	9439748	1
8625346	11319480	2
23143138	23677147	0
279854	345907	1
470849	502010	1
20770571	23677150	0
3087100	3517430	2
19446027	23677112	0
469060	927500	1
2474379	9902406	2
6244937	11319479	2
13783549	18464490	3
524927	23677118	0
21754660	22717685	3
4471000	21870537	2
300397	908793	1
8612647	10287987	2
3467482	16083957	3
6244936	13783899	2
6452998	11056081	3
18080188	23677159	0
1307022	2194456	3
8759821	9466326	2
1421558	12759328	3
689532	853457	1
10846738	13221212	3
396354	576772	1
5040295	23677115	0
299388	911773	1
5167252	23677115	0
411630	831649	1
196833	322775	1
8637246	9704751	3
695351	821503	1
2711644	6244937	2
259443	847423	1
12614305	21870537	2
2575374	14598566	2
4471001	21488868	2
1037304	23385991	3
12614306	13902980	2
5264342	23677111	0
17388380	21013174	3
12205856	23677116	0
488614	7542015	3
11904056	19180786	3
17487036	23677118	0
305472	812840	1
5039096	23677112	0
120778	910689	1
7038631	18170211	3
2962800	23677112	0
15042	126605	3
5976426	9901451	3
15894276	17815062	2
3962795	10715600	3
211061	945981	1
10916129	23677115	0
3081996	23677119	0
942693	18761618	3
16351776	22556550	3
396354	841792	1
2791310	21438070	3
6885057	23677158	0
487413	670345	1
1528719	10941155	3
1082932	18108330	3
4306324	16072854	3
2544489	23677114	0
16031078	23677115	0
203977	458999	1
47562	86513	1
2711645	14317425	2
12473411	23494305	2
281237	863588	1
8005614	23677158	0
6814855	21870537	1
812803	13825969	3
7761	821503	1
308643	481939	1
18388179	23677115	0
898006	23677119	0
17815062	18773058	2
7663603	17958985	3
6244936	10287987	2
6192983	23677117	0
1966262	18623183	2
113860	402589	1
6169	141462	1
20430134	23677118	0
17338433	23677116	0
6240386	23677115	0
370547	801887	1
8625346	22246375	2
617563	7911674	3
13886388	23677119	0
244232	489465	1
16388707	22246375	2
6061403	16351775	2
7245722	23609709	3
367770	8625347	2
8625346	8625347	2
20375931	23677117	0
16632956	23677112	0
1513183	1710457	3
12055086	19478367	3
1735278	19987055	3
2390196	23677112	0
133838	251963	1
461151	513246	1
18054947	19042037	3
3768629	22993367	2
1274321	23677116	0
534739	17891162	3
4518933	19584877	1
116038	751335	1
235245	16557837	3
10391639	19380982	3
279855	863588	1
119279	23677160	0
2300	168504	1
6814854	15571542	2
2711645	8793825	2
2519506	5604672	1
569269	859157	1
91017	682785	1
366700	1715797	2
1421557	19912848	2
16972460	23677115	0
6854578	23677117	0
1458629	14317425	2
5467553	23677119	0
245665	891390	1
18178530	20287675	3
193559	278438	1
3125367	23677115	0
11787058	13139266	3
497855	858381	1
847423	932292	1
8704580	11025049	2
339301	7839474	3
17122188	23677112	0
1966263	16388708	1
7237618	21940225	3
366700	2920425	2
10089329	16055802	3
2141685	3125380	3
831650	21488868	2
6814855	7132185	2
23279356	23677116	0
3108904	3538574	2
2168570	23677141	0
202241	305471	1
2626591	23677118	0
3623283	23677115	0
9088422	14183084	2
1691633	7317602	3
18994840	23677112	0
9252581	23677117	0
16603670	20880642	3
12135653	23677112	0
6147227	12448713	3
411630	8612648	2
983036	10062077	3
20415464	23677119	0
513245	946510	1
8385785	8921716	1
296922	461151	1
512227	563744	1
4745370	23677113	0
11282922	23677111	0
6096495	21160160	0
21260681	23677160	0
120707	615902	1
296921	947100	1
461151	563744	1
1132252	1158781	3
10536444	11519124	3
11314030	19950034	1
4223265	8385785	2
13997819	23677115	0
7872662	22050257	3
1649726	15070342	1
6577327	23677118	0
28135	370547	1
19446025	23677111	0
8089860	23677114	0
22462478	23677119	0
4960417	7271784	3
45591	714206	1
14490962	23677114	0
831650	2532321	2
910689	947101	1
230246	345908	1
2538511	16944401	3
250595	948487	2
6319890	23677222	0
983037	21754658	3
12325377	23677116	0
68956	206144	1
8267316	8267317	2
157778	881839	1
6244936	19739421	3
6037296	7209394	3
80860	217749	1
2966757	23677159	0
15032603	23677116	0
1446726	22250859	3
2168322	9830267	3
3618819	21420091	1
202150	673501	1
454856	605828	1
3608108	22810500	2
431827	601526	1
1721157	21118075	3
12678588	13902981	2
4483751	23677123	0
193053	912097	1
19353726	23677116	0
3672328	22434268	2
1959933	21544322	3
319419	8702780	3
4623012	18269745	2
8917652	19731419	3
55217	518989	1
305471	469060	1
3419825	9562033	3
7726775	10545755	2
13476	403116	1
14849002	19782619	2
512227	912097	1
9645063	23677117	0
1966263	11319479	2
16699147	23677119	0
17374904	18027718	3
607724	5751314	3
11319480	18269744	2
5699190	22716726	3
15497662	23677113	0
1287483	13122193	3
311166	403116	1
321738	891614	1
3927229	23677129	0
3631684	23677119	0
100791	119263	1
575998	606037	1
566820	11088627	3
662799	8990219	3
6244937	19142736	2
1966263	21488868	2
17993727	23677160	0
916274	939305	1
6806680	23677116	0
15972030	20378673	2
150478	820905	1
6597125	15376869	1
259443	881839	1
1458628	7760801	2
7315003	23677116	0
949327	9845518	3
3768628	4471001	2
272355	17682090	3
14936644	23482443	3
19050843	21044331	3
4518934	13028546	2
4405902	23677114	0
4502632	23677115	0
46804	158889	2
4518934	22993367	2
14968670	23677116	0
3287281	5795551	3
15041	206077	1
151814	314443	1
4518933	18269745	2
1415345	23677116	0
11572606	23677113	0
2491538	23677114	0
12879117	13792092	3
5195056	14390569	3
4716110	14598566	2
8005681	16602362	3
8612647	19142737	2
5017377	7157998	3
5639706	23677119	0
692680	5523389	3
4623013	18269744	2
11090451	22580642	3
18269744	22246375	2
3495456	23402237	2
19912847	21870537	2
553082	906241	1
28334	741289	1
183041	205710	2
16466520	18623182	2
8501503	23677115	0
9095935	23677118	0
264408	557546	1
130757	689689	1
754809	23677158	0
367770	4623013	2
4925539	17022287	3
2461169	15571541	2
14598566	16098010	2
8143637	22673614	3
7109222	8403573	3
19147296	19147297	2
7132186	13028546	2
21488868	21870537	2
2131917	23677117	0
2825450	11993046	2
14702119	21247844	2
203112	661979	1
3800349	3942117	3
3974032	12022106	3
2190569	7303337	3
11020815	18284810	3
18047777	23677115	0
7135191	23677119	0
1421557	22993368	2
10696780	23677119	0
126365	258730	1
279854	927500	1
4518934	12678588	2
12614305	12614306	2
10287987	19584877	2
8612648	16351775	2
10287986	16351776	2
7780019	23677115	0
4138844	23677115	0
17887703	20180801	3
1421557	8612648	2
1490117	18613870	2
18283640	23677118	0
546905	714205	1
3431516	23677183	0
606859	3024980	3
1666041	13295660	2
339301	668660	1
14926526	23677159	0
2467221	17373549	3
10816804	14091098	3
2265495	5441579	3
454472	576881	1
2687958	22966750	3
11997195	13703886	3
3106741	23677119	0
79355	161844	1
1421557	16466520	2
47561	335710	1
339301	10067028	3
661	859157	1
1966262	16466520	2
10220823	13657107	3
3026764	20414923	3
16466520	19142737	1
193560	858382	1
22768445	22768446	2
3134901	23677115	0
5856886	19344618	3
217749	224086	1
2972949	4822222	3
487201	23677117	0
4174850	23677116	0
13783899	19912847	2
20306675	20306677	2
70192	258730	3
975289	8931241	2
2161572	23677119	0
1421557	16466520	2
2839031	23677115	0
20544327	21457925	2
305886	470160	1
17456565	22993367	1
147667	695789	1
7745105	23677117	0
22012634	23677160	0
90593	228865	1
6756635	7317602	2
8856912	23677158	0
14928023	20905348	3
94364	502010	1
8276048	23677116	0
8793826	18623182	2
9233950	19999376	3
20434284	23677116	0
350576	365522	3
594136	23677115	0
9568958	23243320	2
808408	20955453	3
4518933	16224018	2
8912608	19206412	3
124387	912096	1
14415028	23677115	0
10368839	11627705	2
12306305	22556550	3
259443	3814208	1
1176194	1982368	2
843064	911774	1
15144869	17651814	2
665978	832329	1
433062	653371	1
6815371	23677116	0
4843100	23677118	0
4471001	9088422	2
91509	161958	1
470160	614390	1
16211932	23677114	0
367770	1966263	2
9693857	19142736	2
1008329	22642186	3
17957723	23677118	0
16045012	23677139	0
6435278	23677117	0
2532321	4471001	2
841792	852143	1
661	100791	1
1458628	22246375	2
305886	841724	1
411630	22246375	2
10176882	19134229	3
135130	23677119	0
413620	8713887	3
1244216	19925085	3
948487	8612647	2
